accession	mechanism
P0DMQ4	convertase
P0DMX6	convertase
P0DMX7	convertase
P0DMX8	convertase
P0DMX9	convertase
P0DMY0	convertase
P0DMY1	convertase
P0DMY2	convertase
P0DMY4	convertase
P0DMY5	convertase
P0DMY6	convertase
P0DMY7	convertase
P0DMY8	convertase
P0DMY9	unassigned
P0DMZ1	convertase
P0DMZ3	unassigned
P0DMZ4	unassigned
P0DMZ6	convertase
P0DMZ7	convertase
P0DN00	unassigned
P0DN01	unassigned
P0DN02	unassigned
P0DN04	unassigned
P0DN06	unassigned
P0DN07	unassigned
P0DN08	unassigned
P0DN09	unassigned
P0DN10	unassigned
P0DN11	unassigned
P0DN12	unassigned
P0DN13	unassigned
P0DN14	unassigned
P0DN15	unassigned
P0DN17	unassigned
P0DN18	unassigned
P0DN29	convertase
P0DN32	unassigned
P0DN42	convertase
P0DN43	convertase
P0DN44	convertase
P0DN45	convertase
P0DN46	convertase
P0DN47	unassigned
P0DN48	convertase
P0DN49	unassigned
P0DN50	convertase
P0DN51	convertase
P0DN52	unassigned
P0DN53	convertase
P0DN54	convertase
P0DN55	convertase
P0DN56	convertase
P0DN57	unassigned
P0DN58	unassigned
P0DN59	unassigned
P0DN60	convertase
P0DN61	convertase
P0DN62	convertase
P0DN65	unassigned
P0DN96	unassigned
P0DN97	unassigned
P0DN99	unassigned
P0DO15	unassigned
P0DO16	unassigned
P0DOA1	unassigned
P0DOZ7	convertase
P0DP47	unassigned
P0DP52	unassigned
P0DP55	negative
P0DP56	convertase
P0DP58	unassigned
P0DP60	unassigned
P0DP62	unassigned
P0DPA6	unassigned
P0DPE6	convertase
P0DPE7	negative
P0DPG6	unassigned
P0DPK3	negative_context
P0DPL8	unassigned
P0DPL9	unassigned
P0DPM0	unassigned
P0DPM1	unassigned
P0DPM4	unassigned
P0DPQ9	unassigned
P0DPR2	negative_context
P0DPR9	unassigned
P0DPT7	unassigned
P0DPT9	unassigned
P0DPU4	unassigned
P0DPV4	convertase
P0DPW9	unassigned
P0DPX0	unassigned
P0DQA3	convertase
P0DQA4	convertase
P0DQA5	convertase
P0DQE1	negative_context
P0DQJ4	unassigned
P0DQJ5	unassigned
P0DQL3	unassigned
P0DQL4	unassigned
P0DQL5	unassigned
P0DQL6	unassigned
P0DQL7	unassigned
P0DQL8	unassigned
P0DQL9	unassigned
P0DQM0	unassigned
P0DQM1	unassigned
P0DQM2	unassigned
P0DQM3	unassigned
P0DQM4	unassigned
P0DQM5	unassigned
P0DQN7	unassigned
P0DQP3	unassigned
P0DQP4	unassigned
P0DQP5	unassigned
P0DQR6	convertase
P0DQR8	convertase
P0DQT1	unassigned
P0DQT5	unassigned
P0DQV4	unassigned
P0DQX0	unassigned
P0DQX1	unassigned
P0DQX2	unassigned
P0DQY8	convertase
P0DQY9	convertase
P0DQZ1	unassigned
P0DQZ4	unassigned
P0DQZ5	unassigned
P0DQZ6	unassigned
P0DQZ7	unassigned
P0DQZ8	unassigned
P0DQZ9	unassigned
P0DRA0	unassigned
P0DRA1	unassigned
P0DRA2	unassigned
P0DRA3	unassigned
P0DRA4	unassigned
P0DRB3	unassigned
P0DRB4	unassigned
P0DRB9	convertase
P0DRC3	convertase
P0DRC4	unassigned
P0DRC9	convertase
P0DRD0	unassigned
P0DRD1	unassigned
P0DRD2	unassigned
P0DRD3	unassigned
P0DRD4	unassigned
P0DRD5	unassigned
P0DRD6	unassigned
P0DRH3	convertase
P0DRH4	convertase
P0DRH5	convertase
P0DRH6	convertase
P0DRH7	convertase
P0DRH9	unassigned
P0DRI0	unassigned
P0DRI1	unassigned
P0DRI2	unassigned
P0DRI3	unassigned
P0DRI5	negative
P0DRI6	unassigned
P0DRI7	unassigned
P0DRJ4	unassigned
P0DRL1	unassigned
P0DRL4	convertase
P0DRM3	negative
P0DRM5	convertase
P0DRM6	convertase
P0DRM7	unassigned
P0DRN5	unassigned
P0DSI2	unassigned
P0DSI4	unassigned
P0DSI5	unassigned
P0DSI6	unassigned
P0DSJ4	unassigned
P0DSJ5	unassigned
P0DSJ8	unassigned
P0DSJ9	unassigned
P0DSK0	unassigned
P0DSK1	unassigned
P0DSK2	unassigned
P0DSK3	unassigned
P0DSK4	unassigned
P0DSK5	unassigned
P0DSK6	unassigned
P0DSK7	unassigned
P0DSP1	convertase
P0DTJ2	negative
P0DTJ3	unassigned
P0DTJ4	unassigned
P0DTJ5	unassigned
P0DTJ6	unassigned
P0DTJ7	unassigned
P0DTJ8	unassigned
P0DTJ9	unassigned
P0DTL4	unassigned
P0DTR9	unassigned
P0DTU1	convertase
P0DTU2	negative
P0DTU9	negative_context
P0DTW2	unassigned
P0DUB0	convertase
P0DUC0	convertase
P0DUG2	convertase
P0DUG5	unassigned
P0DUG7	unassigned
P0DUG8	unassigned
P0DUG9	unassigned
P0DUH0	unassigned
P0DUH1	unassigned
P0DUH2	unassigned
P0DUH4	unassigned
P0DUJ5	unassigned
P0DUJ6	unassigned
P0DUQ4	convertase
P0DUQ5	convertase
P0DUQ7	convertase
P0DUQ8	convertase
P0DUS1	unassigned
P0DUS2	negative
P0DUS3	negative
P0DUS4	negative
P0DUT2	convertase
P0DUT3	negative
P0DUT4	negative
P0DUT5	negative
P0DUT6	convertase
P0DV31	unassigned
P0DV32	convertase
P0DV62	unassigned
P0DV71	negative
P0DV95	unassigned
P0DV96	unassigned
P0DW17	unassigned
P0DW18	unassigned
P0DW19	convertase
P0DW20	unassigned
P0DW21	convertase
P0DW22	unassigned
P0DW23	unassigned
P0DW24	unassigned
P0DW25	convertase
P0DW26	unassigned
P0DW72	unassigned
P0DW73	unassigned
P0DW74	unassigned
P0DW75	unassigned
P0DW76	unassigned
P0DW77	unassigned
P0DW78	unassigned
P0DW84	unassigned
P0DX47	negative
P0DX48	negative
P0DX49	negative
P0DX55	negative
P0DX60	unassigned
P0DX61	unassigned
P0DX64	convertase
P0DX99	unassigned
P0DXA1	unassigned
P0DXT1	unassigned
P0DXT2	unassigned
P0DXT4	unassigned
P0DXT5	unassigned
P0DXT6	unassigned
P0DXT7	unassigned
P0DXT8	unassigned
P0DXT9	unassigned
P0DXU0	unassigned
P0DXU1	unassigned
P0DXU3	unassigned
P0DXW6	negative
P0DXW7	negative
P0DXW8	negative
P0DXW9	negative
P0DXZ4	unassigned
P0DXZ5	unassigned
P0DXZ6	unassigned
P0DXZ8	convertase
P0DXZ9	convertase
P0DY00	convertase
P0DY01	convertase
P0DY02	convertase
P0DY03	convertase
P0DY04	unassigned
P0DY15	unassigned
P0DY16	unassigned
P0DY17	unassigned
P0DY19	unassigned
P0DY21	unassigned
P0DY24	unassigned
P0DY38	convertase
P0DY39	convertase
P0DY42	convertase
P0DY55	unassigned
P0DYB0	convertase
P0DYB1	unassigned
P0DYB2	unassigned
P0DYB3	convertase
P0DYB4	convertase
P0DYC0	unassigned
P10000	convertase
P10039	convertase
P10082	convertase
P10107	negative
P10163	negative
P10247	negative
P10252	unassigned
P10253	unassigned
P10279	unassigned
P10287	convertase
P10297	unassigned
P10323	zymogen_protease
P10333	negative
P10347	unassigned
P10348	unassigned
P10354	negative
P10362	negative
P10410	convertase
P10414	unassigned
P10476	negative_context
P10510	unassigned
P10513	unassigned
P10552	convertase
P10601	negative
P10602	zymogen_protease
P10605	zymogen_protease
P10631	convertase
P10645	negative
P10673	negative
P10674	unassigned
P10675	unassigned
P10683	convertase
P10696	unassigned
P10730	unassigned
P10731	convertase
P10743	unassigned
P10754	unassigned
P10761	convertase
P10763	unassigned
P10764	convertase
P10769	negative
P10774	unassigned
P10778	negative
P10804	unassigned
P10810	unassigned
P10859	unassigned
P10863	unassigned
P10883	negative
P10885	negative
P10891	convertase
P10892	negative
P10915	unassigned
P10946	unassigned
P10960	unassigned
P10968	unassigned
P10997	convertase
P11018	zymogen_protease
P11030	negative
P11095	unassigned
P11140	negative
P11159	convertase
P11184	negative
P11185	negative
P11242	convertase
P11384	convertase
P11477	unassigned
P11478	unassigned
P11489	zymogen_protease
P11515	zymogen_protease
P11542	convertase
P11543	convertase
P11643	negative_context
P11750	negative
P11751	negative
P11753	negative
P11757	negative
P11827	unassigned
P11828	unassigned
P11834	unassigned
P11838	zymogen_protease
P11848	unassigned
P11858	negative
P11859	negative
P11863	unassigned
P11885	convertase
P11924	negative
P11925	negative
P11952	negative
P11953	negative
P12019	unassigned
P12023	negative
P12026	negative
P12027	unassigned
P12032	negative_context
P12060	unassigned
P12106	negative_context
P12163	unassigned
P12164	unassigned
P12226	unassigned
P12254	unassigned
P12272	convertase
P12285	convertase
P12350	unassigned
P12387	negative
P12463	unassigned
P12545	zymogen_protease
P12546	zymogen_protease
P12547	zymogen_protease
P12656	unassigned
P12661	unassigned
P12703	negative
P12704	negative
P12706	convertase
P12707	convertase
P12708	negative
P12719	unassigned
P12729	unassigned
P12760	convertase
P12788	zymogen_protease
P12819	negative
P12838	unassigned
P12872	negative
P12919	convertase
P12944	unassigned
P12960	unassigned
P12961	negative
P12963	unassigned
P12966	convertase
P12967	convertase
P12968	convertase
P12969	convertase
P13068	unassigned
P13075	unassigned
P13077	unassigned
P13078	unassigned
P13083	negative
P13085	convertase
P13109	unassigned
P13190	convertase
P13204	negative
P13207	convertase
P13208	unassigned
P13238	unassigned
P13241	convertase
P13276	convertase
P13277	zymogen_protease
P13284	unassigned
P13385	unassigned
P13389	negative
P13401	unassigned
P13432	negative
P13487	negative_context
P13497	convertase
P13562	negative
P13609	unassigned
P13684	negative
P13696	negative
P13698	convertase
P13725	convertase
P13727	unassigned
P13731	negative_context
P13814	unassigned
P13815	unassigned
P13819	unassigned
P13826	unassigned
P13828	unassigned
P13829	unassigned
P13852	unassigned
P13910	unassigned
P13943	zymogen_protease
P13987	unassigned
P14043	unassigned
P14087	negative
P14089	unassigned
P14091	zymogen_protease
P14151	unassigned
P14200	negative
P14207	unassigned
P14213	convertase
P14214	convertase
P14237	unassigned
P14384	zymogen_protease
P14387	negative
P14389	negative
P14390	negative
P14448	negative
P14480	negative
P14494	unassigned
P14495	unassigned
P14496	unassigned
P14525	negative
P14531	convertase
P14593	unassigned
P14608	unassigned
P14625	negative_context
P14639	convertase
P14660	unassigned
P14661	unassigned
P14749	unassigned
P14765	negative
P14780	zymogen_protease
P14781	unassigned
P14804	convertase
P14872	convertase
P14894	unassigned
P14904	zymogen_protease
P14925	convertase
P14944	negative
P15013	unassigned
P15085	zymogen_protease
P15086	zymogen_protease
P15087	convertase
P15088	zymogen_protease
P15089	zymogen_protease
P15131	convertase
P15191	unassigned
P15210	negative
P15211	negative
P15217	convertase
P15309	negative
P15322	unassigned
P15328	unassigned
P15369	zymogen_protease
P15391	negative_context
P15410	convertase
P15411	convertase
P15448	negative
P15458	unassigned
P15459	unassigned
P15460	unassigned
P15471	unassigned
P15490	unassigned
P15514	unassigned
P15516	negative
P15555	zymogen_protease
P15566	negative
P15590	unassigned
P15655	unassigned
P15693	unassigned
P15706	zymogen_protease
P15711	unassigned
P15743	convertase
P15750	unassigned
P15797	unassigned
P15812	unassigned
P15819	unassigned
P15944	zymogen_protease
P15945	zymogen_protease
P15946	zymogen_protease
P15947	zymogen_protease
P15948	zymogen_protease
P15949	zymogen_protease
P15969	unassigned
P16014	negative
P16033	unassigned
P16041	negative
P16042	negative
P16043	unassigned
P16047	negative_context
P16049	zymogen_protease
P16094	unassigned
P16228	zymogen_protease
P16229	negative
P16231	unassigned
P16240	convertase
P16278	zymogen_protease
P16291	convertase
P16292	convertase
P16294	convertase
P16296	convertase
P16311	zymogen_protease
P16316	zymogen_protease
P16317	zymogen_protease
P16396	zymogen_protease
P16404	unassigned
P16431	unassigned
P16444	zymogen_protease
P16501	unassigned
P16519	convertase
P16545	unassigned
P16708	unassigned
P16859	negative
P16860	negative
P16870	convertase
P16881	unassigned
P17084	unassigned
P17085	unassigned
P17118	zymogen_protease
P17207	zymogen_protease
P17219	negative
P17238	unassigned
P17251	convertase
P17260	unassigned
P17333	unassigned
P17513	negative_context
P17533	unassigned
P17534	unassigned
P17640	negative
P17647	unassigned
P17655	zymogen_protease
P17668	negative
P17681	negative
P17685	convertase
P17687	negative_context
P17689	negative
P17715	convertase
P17716	convertase
P17722	convertase
P17727	unassigned
P17737	unassigned
P17896	zymogen_protease
P17900	unassigned
P17934	unassigned
P17946	zymogen_protease
P17974	zymogen_protease
P17979	unassigned
P17981	unassigned
P17982	unassigned
P18104	convertase
P18109	negative
P18143	zymogen_protease
P18145	convertase
P18181	unassigned
P18188	unassigned
P18242	zymogen_protease
P18254	unassigned
P18263	unassigned
P18276	zymogen_protease
P18290	unassigned
P18292	convertase
P18301	unassigned
P18313	convertase
P18337	unassigned
P18421	unassigned
P18511	convertase
P18512	convertase
P18513	convertase
P18764	unassigned
P18829	negative
P18830	negative
P18844	negative
P18889	unassigned
P18908	unassigned
P18909	convertase
P18965	zymogen_protease
P18969	negative
P18970	negative
P18971	negative
P18972	negative
P18973	negative
P18975	negative
P18976	negative
P18977	negative
P18978	negative
P19000	unassigned
P19014	negative
P19015	negative
P19021	convertase
P19090	unassigned
P19092	zymogen_protease
P19111	unassigned
P19121	unassigned
P19144	zymogen_protease
P19171	unassigned
P19218	unassigned
P19221	convertase
P19222	zymogen_protease
P19223	zymogen_protease
P19236	zymogen_protease
P19259	unassigned
P19260	unassigned
P19402	convertase
P19425	negative
P19450	negative_context
P19455	unassigned
P19515	zymogen_protease
P19540	convertase
P19578	unassigned
P19594	unassigned
P19596	unassigned
P19597	unassigned
P19598	unassigned
P19599	unassigned
P19619	negative
P19645	negative
P19667	unassigned
P19707	unassigned
P19708	unassigned
P19713	negative
P19799	zymogen_protease
P19806	negative
P19809	negative_context
P19813	unassigned
P19872	negative
P19957	unassigned
P19971	unassigned
P20003	unassigned
P20033	convertase
P20065	negative
P20068	negative
P20076	unassigned
P20094	unassigned
P20112	negative_context
P20142	zymogen_protease
P20146	unassigned
P20151	zymogen_protease
P20156	negative
P20231	zymogen_protease
P20239	convertase
P20347	unassigned
P20366	convertase
P20382	negative
P20394	convertase
P20396	negative
P20481	convertase
P20618	unassigned
P20656	unassigned
P20724	zymogen_protease
P20736	unassigned
P20757	negative
P20798	unassigned
P20827	unassigned
P20840	unassigned
P20854	negative
P20918	convertase
P20946	unassigned
P20947	unassigned
P20948	unassigned
P20949	unassigned
P20950	unassigned
P20968	convertase
P20974	unassigned
P21149	unassigned
P21200	negative
P21226	unassigned
P21379	negative
P21529	zymogen_protease
P21563	convertase
P21588	unassigned
P21589	unassigned
P21591	convertase
P21617	convertase
P21654	unassigned
P21661	convertase
P21692	zymogen_protease
P21742	unassigned
P21752	negative
P21754	convertase
P21764	convertase
P21793	unassigned
P21808	convertase
P21809	unassigned
P21810	unassigned
P21819	convertase
P21838	unassigned
P21840	unassigned
P21845	zymogen_protease
P21850	convertase
P21852	unassigned
P21902	convertase
P21978	unassigned
P22005	convertase
P22032	unassigned
P22063	unassigned
P22079	unassigned
P22146	unassigned
P22223	convertase
P22272	negative_context
P22282	convertase
P22287	unassigned
P22288	unassigned
P22304	zymogen_protease
P22321	zymogen_protease
P22322	zymogen_protease
P22412	zymogen_protease
P22457	convertase
P22466	convertase
P22522	unassigned
P22725	unassigned
P22748	unassigned
P22832	convertase
P22858	convertase
P22889	convertase
P22890	convertase
P22891	convertase
P22894	zymogen_protease
P22895	zymogen_protease
P22923	convertase
P23019	negative
P23026	unassigned
P23079	unassigned
P23093	unassigned
P23110	unassigned
P23132	unassigned
P23176	convertase
P23188	convertase
P23223	zymogen_protease
P23259	negative
P23317	unassigned
P23318	unassigned
P23362	convertase
P23377	convertase
P23389	negative
P23431	unassigned
P23435	negative
P23442	convertase
P23470	negative_context
P23472	unassigned
P23491	convertase
P23502	negative_context
P23505	unassigned
P23515	unassigned
P23535	unassigned
P23546	unassigned
P23578	zymogen_protease
P23582	convertase
P23603	unassigned
P23613	unassigned
P23653	zymogen_protease
P23694	zymogen_protease
P23695	convertase
P23699	unassigned
P23700	unassigned
P23724	unassigned
P23776	convertase
P23780	zymogen_protease
P23785	negative
P23826	unassigned
P23907	unassigned
P24022	unassigned
P24090	negative_context
P24091	unassigned
P24160	convertase
P24259	unassigned
P24268	zymogen_protease
P24291	negative
P24302	unassigned
P24338	unassigned
P24347	convertase
P24393	convertase
P24478	unassigned
P24551	negative
P24625	unassigned
P24627	negative
P24641	negative
P24642	negative
P24665	convertase
P24690	unassigned
P24725	unassigned
P24726	unassigned
P24727	convertase
P24787	negative
P24803	unassigned
P24807	unassigned
P24822	unassigned
P24823	unassigned
P25031	unassigned
P25043	zymogen_protease
P25063	unassigned
P25116	unassigned
P25155	convertase
P25289	convertase
P25291	unassigned
P25308	convertase
P25326	zymogen_protease
P25380	unassigned
P25383	negative
P25421	convertase
P25489	unassigned
P25501	negative
P25653	unassigned
P25723	convertase
P25774	zymogen_protease
P25780	zymogen_protease
P25782	zymogen_protease
P25784	zymogen_protease
P25792	zymogen_protease
P25793	zymogen_protease
P25796	zymogen_protease
P25802	zymogen_protease
P25807	zymogen_protease
P25810	unassigned
P25955	unassigned
P25956	unassigned
P26013	negative_context
P26213	convertase
P26214	zymogen_protease
P26215	zymogen_protease
P26305	unassigned
P26326	unassigned
P26327	unassigned
P26328	unassigned
P26329	unassigned
P26330	unassigned
P26331	unassigned
P26332	unassigned
P26333	unassigned
P26334	unassigned
P26339	negative
P26349	convertase
P26350	negative
P26436	negative_context
P26694	unassigned
P26726	convertase
P26727	convertase
P26728	convertase
P26729	convertase
P26730	convertase
P26731	convertase
P26732	convertase
P26733	convertase
P26734	convertase
P26735	convertase
P26736	convertase
P26737	convertase
P26738	convertase
P26739	convertase
P26740	convertase
P26741	convertase
P26742	convertase
P26743	convertase
P26758	unassigned
P26779	convertase
P26780	unassigned
P26792	zymogen_protease
P26824	unassigned
P26886	unassigned
P26915	negative
P26917	convertase
P26968	negative_context
P26992	unassigned
P27104	unassigned
P27114	negative
P27177	unassigned
P27197	unassigned
P27201	unassigned
P27274	unassigned
P27275	unassigned
P27435	zymogen_protease
P27590	unassigned
P27631	negative_context
P27654	unassigned
P27666	unassigned
P27677	zymogen_protease
P27678	zymogen_protease
P27682	negative
P27693	zymogen_protease
P27740	unassigned
P27802	unassigned
P27803	unassigned
P27804	unassigned
P27805	unassigned
P27821	zymogen_protease
P27822	zymogen_protease
P27823	zymogen_protease
P28039	zymogen_protease
P28053	zymogen_protease
P28061	zymogen_protease
P28062	zymogen_protease
P28063	zymogen_protease
P28064	zymogen_protease
P28065	zymogen_protease
