accession	mechanism
Q9Y7Y7	unassigned
Q9YGD3	unassigned
Q9YGK2	convertase
Q9YGK4	convertase
Q9YGK5	convertase
Q9YGL6	unassigned
Q9YGV1	convertase
Q9YH09	unassigned
Q9YH85	unassigned
Q9YI19	zymogen_protease
Q9YRV3	convertase
Q9Z0E6	unassigned
Q9Z0F8	convertase
Q9Z0J1	unassigned
Q9Z0J6	convertase
Q9Z0J7	convertase
Q9Z0J8	unassigned
Q9Z0K8	unassigned
Q9Z0L2	unassigned
Q9Z0L5	unassigned
Q9Z0L6	convertase
Q9Z0M1	zymogen_protease
Q9Z0M5	unassigned
Q9Z0P4	unassigned
Q9Z0X1	unassigned
Q9Z0Y2	zymogen_protease
Q9Z172	unassigned
Q9Z1F6	convertase
Q9Z1K9	convertase
Q9Z1Q3	unassigned
Q9Z1W4	convertase
Q9Z1Y3	convertase
Q9Z217	convertase
Q9Z2A8	zymogen_protease
Q9Z2G8	unassigned
Q9Z2Q3	unassigned
Q9ZRD6	unassigned
Q9ZUJ5	zymogen_protease
Q9ZUP3	unassigned
R4NNL0	zymogen_protease
R4ZCU1	convertase
T1W425	unassigned
U5PZ28	zymogen_protease
V5LU01	zymogen_protease
V5TBK6	zymogen_protease
W5PLZ6	zymogen_protease
W7JWW5	zymogen_protease
W7K9M0	zymogen_protease
W8EFS0	unassigned
X5I9Y2	convertase
X5IWS1	unassigned
A0A059T2H4	unassigned
A0A068B0Z6	unassigned
A0A068B6Q6	convertase
A0A072UTP9	zymogen_protease
A0A088BP94	unassigned
A0A088MIT0	convertase
A0A0A0VBX4	unassigned
A0A0A1I6E7	convertase
A0A0A1I6N9	convertase
A0A0B5A8P4	convertase
A0A0C5PRQ1	convertase
A0A0F7YZQ7	convertase
A0A0G2K7V7	unassigned
A0A0G3F8Z3	unassigned
A0A0H2XKG3	unassigned
A0A0H2ZL64	unassigned
A0A0H3HA88	unassigned
A0A0P0UTI6	convertase
A0A0P0UTJ1	unassigned
A0A0P0UTQ7	convertase
A0A0X8XYX3	unassigned
A0A139GI49	unassigned
A0A146F0J0	zymogen_protease
A0A161AT60	unassigned
A0A1C9ZP88	unassigned
A0A1I9KNP0	unassigned
A0A1L2F565	convertase
A0A1L2FZD4	unassigned
A0A1L4BJ42	convertase
A0A1M4BLT1	convertase
A0A1P8ANJ1	convertase
A0A1P8BDL3	convertase
A0A1P8NVR5	unassigned
A0A1P8NVT3	unassigned
A0A1P8NVU0	unassigned
A0A1S4F2V5	zymogen_protease
A0A1S6EK91	unassigned
A0A1X9QHL1	convertase
A0A219CM62	convertase
A0A219CMY0	convertase
A0A286LEZ8	unassigned
A0A286QZ36	unassigned
A0A2H0ZI42	unassigned
A0A2I4HXH5	unassigned
A0A2I4QAG8	unassigned
A0A2I6EDN5	unassigned
A0A2L1DGG0	unassigned
A0A2L2P6T1	convertase
A0A2L2P6T9	unassigned
A0A2Z5Z9H5	convertase
A0A315	unassigned
A0A345GPN1	convertase
A0A346CIA0	unassigned
A0A346CIB2	unassigned
A0A346CIB3	unassigned
A0A348G5W0	unassigned
A0A348G6I9	unassigned
A0A384E129	unassigned
A0A384JN58	unassigned
A0A3G5BIB1	unassigned
A0A3G5BIC2	unassigned
A0A3G6IHA6	convertase
A0A4P9I8G4	unassigned
A0A4Y5X1A7	convertase
A0A509AI82	zymogen_protease
A0A509APV9	zymogen_protease
A0A5C1ZW08	unassigned
A0A5C1ZXT8	unassigned
A0A5P9NYS6	convertase
A0A6G9KHD3	unassigned
A0A6G9KHD6	unassigned
A0A6G9KIR5	unassigned
A0A6G9KIT6	unassigned
A0A6G9KJK9	unassigned
A0A6G9KJV6	unassigned
A0A6M3Z554	unassigned
A0A6M6RE84	unassigned
A0A6P8HC43	convertase
A0A7H0DNB6	unassigned
A0AAD6J456	unassigned
A0AAW0V9R8	unassigned
A0AAW0V9U7	unassigned
A0AEI5	convertase
A0AEI6	unassigned
A0FKN6	zymogen_protease
A0MSJ1	unassigned
A0QZ47	zymogen_protease
A0RZC6	convertase
A0SIF1	convertase
A0T0W2	unassigned
A0ZZ15	unassigned
A0ZZ43	unassigned
A1C2U3	convertase
A1C2U7	convertase
A1C2V0	convertase
A1C2V5	convertase
A1CD22	unassigned
A1CWF3	zymogen_protease
A1DBP9	convertase
A1DJ47	unassigned
A1E295	zymogen_protease
A1E9Q4	unassigned
A1E9T2	unassigned
A1E9Y8	unassigned
A1EA16	unassigned
A1IGV8	unassigned
A1KXI0	zymogen_protease
A1X8D8	unassigned
A1XIP9	zymogen_protease
A1Z0M0	convertase
A2BP21	unassigned
A2BUK1	unassigned
A2C057	unassigned
A2C6Q1	unassigned
A2QH21	unassigned
A2QUQ2	unassigned
A2T309	unassigned
A2VDT1	unassigned
A2YFB4	unassigned
A2ZBG5	unassigned
A3BEP8	unassigned
A4GG89	unassigned
A4GYN9	unassigned
A4GYR8	unassigned
A4QJ96	unassigned
A4QJC3	unassigned
A4QJI0	unassigned
A4QJK7	unassigned
A4QJR4	unassigned
A4QJU1	unassigned
A4QJZ9	unassigned
A4QK26	unassigned
A4QK85	unassigned
A4QKB3	unassigned
A4QKH2	unassigned
A4QKK0	unassigned
A4QKR1	unassigned
A4QKT9	unassigned
A4QL00	unassigned
A4QL27	unassigned
A4QL86	unassigned
A4QLB4	unassigned
A4QLH5	unassigned
A4QLK2	unassigned
A4QLR3	unassigned
A4QLU1	unassigned
A4USB4	zymogen_protease
A4UYK8	unassigned
A4ZFB3	unassigned
A5A6K7	convertase
A5A8K9	unassigned
A5EWR9	unassigned
A5GIM7	unassigned
A5GTY4	unassigned
A5HII1	zymogen_protease
A6BM28	unassigned
A6BM42	unassigned
A6H5E4	unassigned
A6H5I5	unassigned
A6H767	unassigned
A6MFK7	convertase
A6MFK8	convertase
A6MFL5	convertase
A6MFL6	convertase
A6MFL7	convertase
A6MM16	unassigned
A6MM44	unassigned
A6MMA2	unassigned
A6MMD0	unassigned
A6MMI8	unassigned
A6MML5	unassigned
A6MMS4	unassigned
A6MMV2	unassigned
A6N6J0	convertase
A6NCE7	unassigned
A6QG30	unassigned
A6QG31	unassigned
A6XGK3	zymogen_protease
A6YB85	unassigned
A6YG96	unassigned
A6YR20	unassigned
A6YR21	unassigned
A6ZRK4	zymogen_protease
A6ZYI0	unassigned
A6ZZH2	unassigned
A7LCJ2	convertase
A7M8Y6	unassigned
A7M906	unassigned
A7SCE5	convertase
A7TDU7	unassigned
A7WLH8	unassigned
A7WPL7	zymogen_protease
A7Y395	unassigned
A8AUS0	unassigned
A8AUS1	unassigned
A8AWU7	unassigned
A8E1S5	unassigned
A8G5N5	unassigned
A8MQS5	convertase
A8MS31	convertase
A8PZM4	zymogen_protease
A8Q2D1	convertase
A8Q7G1	unassigned
A8QL48	zymogen_protease
A8QL49	zymogen_protease
A8QL59	zymogen_protease
A8QZJ5	unassigned
A8SE40	unassigned
A8W3A5	unassigned
A8W3D6	unassigned
A8W3H2	unassigned
A8W3J2	unassigned
A8Y9F0	unassigned
A8Y9H8	unassigned
A9CM07	unassigned
A9L976	unassigned
A9L9A4	unassigned
A9LYA9	unassigned
A9XFZ7	convertase
B0CB14	unassigned
B0FXM1	zymogen_protease
B0FXM2	zymogen_protease
B0FXM3	zymogen_protease
B0FYL5	unassigned
B0JIS8	unassigned
B0R2U4	unassigned
B0VXV8	convertase
B0XT09	unassigned
B0XVI5	unassigned
B0XXF8	unassigned
B0XZV8	unassigned
B0Y665	unassigned
B0Y8H9	unassigned
B0YPN1	unassigned
B0Z4K6	unassigned
B0Z4K9	unassigned
B0Z4U0	unassigned
B0Z4U3	unassigned
B0Z524	unassigned
B0Z527	unassigned
B0Z5A8	unassigned
B0Z5B1	unassigned
B0ZT25	unassigned
B1A915	unassigned
B1AVD1	zymogen_protease
B1B213	unassigned
B1B5I9	convertase
B1B6T1	unassigned
B1NRQ8	unassigned
B1NWD0	unassigned
B1NWF8	unassigned
B1NWR7	convertase
B1NWS1	convertase
B1NWS8	convertase
B1P1A4	unassigned
B1P1A6	unassigned
B1P1D7	unassigned
B1P1E5	unassigned
B1P1E6	unassigned
B1P1E7	unassigned
B1P1F3	unassigned
B1P1F4	unassigned
B1P1F5	unassigned
B1P1G0	unassigned
B1P1G1	unassigned
B1P1G2	unassigned
B1P1G3	unassigned
B1P1G8	unassigned
B1VKF9	unassigned
B1XM24	unassigned
B2DCR8	unassigned
B2KKR4	convertase
B2KKV6	zymogen_protease
B2KKV7	zymogen_protease
B2KKV8	zymogen_protease
B2KKW0	zymogen_protease
B2LMK1	unassigned
B2LSD2	zymogen_protease
B2MVM5	unassigned
B2RH57	unassigned
B2RH58	unassigned
B2RH59	unassigned
B2RHG3	unassigned
B2X1Y2	unassigned
B3EWF2	unassigned
B3EWF3	unassigned
B3EWF4	unassigned
B3EWF5	unassigned
B3EWF6	unassigned
B3EWH5	unassigned
B3EWS5	unassigned
B3EWS6	unassigned
B3EWY4	unassigned
B3FIV1	convertase
B3H5Q2	unassigned
B3KYH4	convertase
B3LG61	unassigned
B3LP78	zymogen_protease
B3LVG7	zymogen_protease
B3LVW5	unassigned
B3MFC2	unassigned
B3NSF6	unassigned
B3P3J9	zymogen_protease
B3P3K2	unassigned
B3SP85	unassigned
B3TN59	unassigned
B3VZU0	convertase
B4G316	zymogen_protease
B4G4E5	unassigned
B4GAN3	unassigned
B4HEM8	zymogen_protease
B4HNI3	unassigned
B4J8Z9	unassigned
B4JTT7	zymogen_protease
B4JXX2	unassigned
B4K835	zymogen_protease
B4K9L4	unassigned
B4KR21	unassigned
B4LQ44	unassigned
B4LVU6	unassigned
B4LY58	zymogen_protease
B4MQJ1	unassigned
B4N937	zymogen_protease
B4NAL6	unassigned
B4P641	unassigned
B4PSS5	unassigned
B4PST0	zymogen_protease
B4QBL6	unassigned
B4QZU1	unassigned
B4QZU6	zymogen_protease
B5E022	unassigned
B5G6G5	convertase
B5LUQ3	unassigned
B5LUQ4	unassigned
B5U2W0	zymogen_protease
B5VQH0	zymogen_protease
B6CZ17	unassigned
B6CZ18	unassigned
B6EWW8	unassigned
B6HY15	convertase
B6HY16	convertase
B7U492	zymogen_protease
B7XFT1	convertase
B8AW64	unassigned
B8B2R4	unassigned
B8QCG6	convertase
B8QG00	unassigned
B9TQX1	unassigned
B9U443	unassigned
C0HJV6	unassigned
C0HK57	unassigned
C0HKF6	convertase
C0HKG0	unassigned
C0HKG1	unassigned
C0HKR2	convertase
C0HKS6	convertase
C0HKT6	convertase
C0HKW2	convertase
C0HKY1	convertase
C0HL17	convertase
C0HL59	unassigned
C0HLS4	convertase
C0HM42	unassigned
C0HMD4	unassigned
C0K3N1	unassigned
C1J5M6	convertase
C1JAR9	convertase
C3RT17	convertase
C3RT18	convertase
C3RT22	convertase
C3RT23	convertase
C3RT24	convertase
C3VVN5	unassigned
C3VVN6	unassigned
C4B4E4	unassigned
C4PWC4	unassigned
C4YDI6	unassigned
C4YKT4	unassigned
C4YMJ3	convertase
C4YNQ5	convertase
C4YSF6	convertase
C5J8E3	convertase
C5NSL2	convertase
C6ZDB5	zymogen_protease
C7B247	convertase
C7DZK3	unassigned
C7FF04	unassigned
C7GPC1	zymogen_protease
C8ZFZ7	zymogen_protease
C9E1R9	zymogen_protease
C9E1S1	zymogen_protease
D0EXD3	unassigned
D1FNJ7	unassigned
D1MEI7	unassigned
D2KBH9	convertase
D2Y204	unassigned
D2Y205	unassigned
D2Y207	unassigned
D2Y208	unassigned
D2Y209	unassigned
D2Y210	unassigned
D2Y211	unassigned
D2Y212	unassigned
D2Y228	unassigned
D2Y230	unassigned
D2Y2D5	unassigned
D2Y2I9	unassigned
D2Y2K5	unassigned
D2Y2K7	unassigned
D2Y2K8	unassigned
D2Y2K9	unassigned
D2Y2L2	unassigned
D2Y2L3	unassigned
D2YZQ3	convertase
D3WYW0	unassigned
D3YX90	convertase
D3Z9M3	unassigned
D3ZZ07	zymogen_protease
D4ALQ5	unassigned
D4B5D4	unassigned
D4GWY0	unassigned
D4YWD1	convertase
D5FM34	convertase
D5FM37	convertase
D5FM38	convertase
D5J6X1	unassigned
D7GXG5	unassigned
D8VNS0	zymogen_protease
D9IX97	unassigned
E0N688	zymogen_protease
E1UYT9	unassigned
E2ADX8	convertase
E2AIS8	convertase
E2RQ15	unassigned
E3P6S4	convertase
E4Z7G0	convertase
E6ZBE2	convertase
E7CAU3	unassigned
E7D082	unassigned
E7EKC4	convertase
E7EKD0	convertase
E7EKD4	convertase
E8RMD3	unassigned
F1AWB0	unassigned
F1DFM9	convertase
F1DQG5	zymogen_protease
F1M928	unassigned
F1QCC6	unassigned
F1QWZ4	convertase
F1T149	convertase
F1T150	convertase
F1T151	convertase
F1T152	convertase
F1T156	convertase
F1T157	convertase
F4HVZ1	zymogen_protease
F4I082	unassigned
F4JL85	unassigned
F5C0A0	unassigned
F5C3U4	convertase
F5CPF0	unassigned
F5CPF1	unassigned
F7UI84	convertase
F7UI85	convertase
F7UI87	convertase
F7UI88	convertase
F8RKV9	zymogen_protease
F8RKW0	zymogen_protease
F8RKW1	zymogen_protease
F8RKW5	convertase
F8S0Z7	unassigned
F8S114	zymogen_protease
F8VPZ3	zymogen_protease
G0HV85	unassigned
G0HV86	unassigned
G0LXV8	convertase
G1CWH0	unassigned
G1CWH1	unassigned
G1CWH3	unassigned
G1CWH4	unassigned
G1CWH5	unassigned
G1CWH6	unassigned
G1CWH8	unassigned
G1X8P8	zymogen_protease
G1XAA9	unassigned
G2WRE6	convertase
G2WXY8	zymogen_protease
G3ETQ2	convertase
G3ETQ3	convertase
G3MU46	convertase
G3X745	unassigned
G3XD43	unassigned
G4MZY8	unassigned
G4N1S3	unassigned
G4ND53	unassigned
G5EC68	unassigned
G7PWZ3	convertase
G8YYA5	convertase
G8YYA6	convertase
H2A7G5	unassigned
H2DF88	zymogen_protease
H2LID1	unassigned
H7C8I3	unassigned
I0B6F2	unassigned
I1BJN3	unassigned
I1T3C7	convertase
I1VC85	unassigned
I2DBY2	unassigned
I2DBY3	unassigned
I3R794	zymogen_protease
I6M4H4	convertase
I7C2V3	convertase
I7GQA7	unassigned
J4UTT5	unassigned
J7GY56	unassigned
J9VPP4	unassigned
J9VSG5	unassigned
J9Z332	zymogen_protease
K4RNX9	unassigned
K7N5K9	unassigned
K7NTD0	unassigned
L0P323	convertase
L7V0S7	unassigned
L8FSM5	zymogen_protease
L8G6I7	zymogen_protease
M1JBC0	unassigned
M9P2C1	convertase
O00906	unassigned
O04486	unassigned
O08524	unassigned
O08542	unassigned
O08619	zymogen_protease
O08957	unassigned
O08989	unassigned
O12956	convertase
O13035	convertase
O13048	convertase
O13065	zymogen_protease
O13069	zymogen_protease
O13156	unassigned
O13157	unassigned
O13359	zymogen_protease
O13368	unassigned
O13692	unassigned
O13960	unassigned
O14668	unassigned
O18752	convertase
O18753	convertase
O18755	convertase
O18767	zymogen_protease
O18783	zymogen_protease
O18794	unassigned
O18828	convertase
O18830	convertase
O19015	zymogen_protease
O20241	unassigned
O22126	unassigned
O23006	unassigned
O23760	unassigned
O24006	convertase
O24361	zymogen_protease
O24509	zymogen_protease
O30583	unassigned
O35090	convertase
O35774	unassigned
O35824	unassigned
O42138	zymogen_protease
O42143	convertase
O42207	zymogen_protease
O42277	unassigned
O42350	unassigned
O42630	zymogen_protease
O42778	zymogen_protease
O42809	convertase
O42918	unassigned
O43692	unassigned
O46028	unassigned
O46392	unassigned
O46612	unassigned
O46613	unassigned
O47881	unassigned
O49347	unassigned
O55162	unassigned
O57382	convertase
O57686	unassigned
O59952	convertase
O60020	convertase
O60087	unassigned
O60262	unassigned
O62647	convertase
O62697	unassigned
O62827	convertase
O62943	unassigned
O62964	unassigned
O63094	unassigned
O64864	unassigned
O64865	unassigned
O65399	unassigned
O68586	unassigned
O70183	convertase
O70367	convertase
O73727	convertase
O74623	unassigned
O74660	unassigned
O76321	unassigned
O77463	unassigned
O77541	unassigned
O77559	convertase
O77683	unassigned
O77742	unassigned
O77755	convertase
O77780	unassigned
O80517	unassigned
O81277	unassigned
O82227	unassigned
O82337	unassigned
O82549	unassigned
O86476	unassigned
O86489	unassigned
O89117	unassigned
O93319	convertase
O93428	zymogen_protease
O93454	convertase
O93464	convertase
O93470	convertase
O93484	unassigned
O93885	zymogen_protease
O94772	unassigned
O95164	unassigned
O95661	unassigned
O97578	zymogen_protease
O97759	convertase
O97863	unassigned
O97937	convertase
O98736	unassigned
P00606	unassigned
P00648	unassigned
P00691	unassigned
P00731	zymogen_protease
P00732	zymogen_protease
P00758	zymogen_protease
P00761	zymogen_protease
P00766	zymogen_protease
P00770	zymogen_protease
P00774	zymogen_protease
P00775	zymogen_protease
P00776	zymogen_protease
P00793	zymogen_protease
P00799	zymogen_protease
P00800	zymogen_protease
P00874	unassigned
P00991	unassigned
P00992	unassigned
P01068	unassigned
P01070	unassigned
P01088	unassigned
P01113	unassigned
P01117	unassigned
P01170	convertase
P01172	convertase
P01214	convertase
P01223	unassigned
P01224	unassigned
P01263	convertase
P01269	convertase
P01273	convertase
P01295	convertase
P01311	convertase
P01313	convertase
P01318	convertase
P01335	convertase
P01342	convertase
P01351	convertase
P01352	convertase
P01353	convertase
P01356	convertase
P01357	convertase
P01360	convertase
P01376	unassigned
P01377	unassigned
P01479	unassigned
P01480	unassigned
P02703	unassigned
P02704	unassigned
P02705	unassigned
P02852	unassigned
P02873	unassigned
P02876	unassigned
P02877	unassigned
P02894	unassigned
P02956	unassigned
P02957	unassigned
P02973	unassigned
P02975	unassigned
P03279	unassigned
P03295	unassigned
P03374	convertase
P03955	zymogen_protease
P03972	unassigned
P04071	zymogen_protease
P04073	zymogen_protease
P04087	convertase
P04123	unassigned
P04124	unassigned
P04142	unassigned
P04403	unassigned
P04563	convertase
P04652	unassigned
P04667	convertase
P04808	convertase
P04922	unassigned
P04934	unassigned
P04953	unassigned
P04989	zymogen_protease
P04991	unassigned
P04992	unassigned
P04996	unassigned
P04997	unassigned
P04998	unassigned
P04999	unassigned
P05025	unassigned
P05224	convertase
P05226	convertase
P05337	unassigned
P05421	convertase
P05422	convertase
P05486	unassigned
P05516	unassigned
P05698	unassigned
P05805	unassigned
P05806	zymogen_protease
P05994	zymogen_protease
P06215	unassigned
P06222	unassigned
P06292	unassigned
P06308	convertase
P06402	unassigned
P06751	convertase
P06871	zymogen_protease
P06873	zymogen_protease
P06874	zymogen_protease
P06914	unassigned
P07063	unassigned
P07152	zymogen_protease
P07354	unassigned
P07469	unassigned
P07480	convertase
P07507	unassigned
P07628	zymogen_protease
P07640	unassigned
P07826	unassigned
P07836	unassigned
P07941	zymogen_protease
P07965	unassigned
P08136	unassigned
P08307	unassigned
P08435	convertase
P08672	unassigned
P08673	unassigned
P08674	unassigned
P08675	unassigned
P08676	unassigned
P08677	unassigned
P08831	unassigned
P08835	convertase
P08873	unassigned
P08943	unassigned
P09093	zymogen_protease
P09177	zymogen_protease
P09428	unassigned
P09582	zymogen_protease
P09607	zymogen_protease
P09650	zymogen_protease
P09752	unassigned
P09791	unassigned
P09805	convertase
P09954	zymogen_protease
P09955	zymogen_protease
P0A3Z8	zymogen_protease
P0A445	unassigned
P0A447	unassigned
P0C075	unassigned
P0C0P7	convertase
P0C0P8	convertase
P0C0Q1	zymogen_protease
P0C157	unassigned
P0C174	unassigned
P0C1M8	convertase
P0C1N1	convertase
P0C1N5	unassigned
P0C1N6	convertase
P0C1N7	convertase
P0C1N8	convertase
P0C1S5	unassigned
P0C1S6	zymogen_protease
P0C1W3	unassigned
P0C1X1	unassigned
P0C201	convertase
P0C2B0	unassigned
P0C2E5	zymogen_protease
P0C2X7	unassigned
P0C432	unassigned
P0C433	unassigned
P0C434	unassigned
P0C510	unassigned
P0C511	unassigned
P0C551	unassigned
P0C5F2	unassigned
P0C5W7	convertase
P0C5X7	unassigned
P0C6B6	unassigned
P0C6L4	unassigned
P0C6L6	unassigned
P0C6L7	unassigned
P0C6L8	unassigned
P0C6L9	unassigned
P0C6M0	unassigned
P0C6M1	unassigned
P0C6M2	unassigned
P0C6M3	unassigned
P0C6M4	unassigned
P0C6M5	unassigned
P0C6M6	unassigned
P0C6M7	unassigned
P0C6M8	unassigned
P0C6M9	unassigned
P0C7P6	convertase
P0C7S9	unassigned
P0C7W2	unassigned
P0C7W3	convertase
P0C829	unassigned
P0C837	unassigned
P0C8P8	unassigned
P0C8R2	unassigned
P0C8S5	unassigned
P0C940	unassigned
P0C954	unassigned
P0C955	unassigned
P0C957	unassigned
P0C958	unassigned
P0CB14	zymogen_protease
P0CE73	unassigned
P0CE81	zymogen_protease
P0CE84	zymogen_protease
P0CG46	unassigned
P0CG64	unassigned
P0CG65	unassigned
P0CG66	unassigned
P0CG67	unassigned
P0CG68	unassigned
P0CG69	unassigned
P0CG71	unassigned
P0CG72	unassigned
P0CH28	unassigned
P0CH29	zymogen_protease
P0CH45	convertase
P0CH46	convertase
P0CH56	unassigned
P0CI42	unassigned
P0CJ41	zymogen_protease
P0CU33	zymogen_protease
P0CU38	unassigned
P0CU54	zymogen_protease
P0CU55	zymogen_protease
P0DD34	zymogen_protease
P0DD35	zymogen_protease
P0DD39	zymogen_protease
P0DJ08	unassigned
P0DJA9	unassigned
P0DJF6	zymogen_protease
P0DJK0	convertase
P0DJQ9	zymogen_protease
P0DKP9	convertase
P0DKQ2	convertase
P0DL36	unassigned
P0DL38	unassigned
P0DL49	convertase
P0DL50	convertase
P0DL51	convertase
P0DL55	convertase
P0DL57	unassigned
P0DL77	unassigned
P0DM24	convertase
P0DM41	unassigned
P0DM42	unassigned
P0DM55	unassigned
P0DM87	zymogen_protease
P0DM97	zymogen_protease
P0DMD1	convertase
P0DMI6	zymogen_protease
P0DMX9	convertase
P0DN15	unassigned
P0DN29	convertase
P0DN96	unassigned
P0DN97	unassigned
P0DN98	unassigned
P0DO15	unassigned
P0DO16	unassigned
P0DOA1	unassigned
P0DOR5	unassigned
P0DOR6	unassigned
P0DP16	unassigned
P0DP62	unassigned
P0DPL9	unassigned
P0DPT7	unassigned
P0DPT9	unassigned
P0DQM5	unassigned
P0DQP5	unassigned
P0DQS1	convertase
P0DQS2	convertase
P0DQT5	unassigned
P0DQX2	unassigned
P0DQZ4	unassigned
P0DRA0	unassigned
P0DRJ4	unassigned
P0DRM7	unassigned
P0DRN0	unassigned
P0DRN5	unassigned
P0DSK0	unassigned
P0DSK3	unassigned
P0DUC0	convertase
P0DUH9	unassigned
P0DUJ5	unassigned
P0DUJ6	unassigned
P0DUT2	convertase
P0DUT6	convertase
P0DV31	unassigned
P0DV32	convertase
P0DY42	convertase
P10259	convertase
P10419	convertase
P10510	unassigned
P10548	zymogen_protease
P10730	unassigned
P10774	unassigned
P10898	unassigned
P10915	unassigned
P10946	unassigned
P10968	unassigned
P10969	unassigned
P10995	unassigned
P10999	unassigned
P11006	convertase
P11033	zymogen_protease
P11034	zymogen_protease
P11242	convertase
P11421	unassigned
P11422	unassigned
P11489	zymogen_protease
P11543	convertase
P11838	zymogen_protease
P11848	unassigned
P12064	convertase
P12163	unassigned
P12260	zymogen_protease
P12285	convertase
P12412	zymogen_protease
P12463	unassigned
P12537	unassigned
P12656	unassigned
P12661	unassigned
P12706	convertase
P12707	convertase
P12719	unassigned
P12788	zymogen_protease
P12944	unassigned
P13068	unassigned
P13253	unassigned
P13366	zymogen_protease
P13600	convertase
P13648	unassigned
P13698	convertase
P13814	unassigned
P13815	unassigned
P13819	unassigned
P13826	unassigned
P13828	unassigned
P13910	unassigned
P13933	unassigned
P14080	zymogen_protease
P14082	convertase
P14411	unassigned
P14579	unassigned
P14593	unassigned
P14628	unassigned
P14658	zymogen_protease
P14660	unassigned
P14661	unassigned
P14781	unassigned
P14958	unassigned
P15088	zymogen_protease
P15089	zymogen_protease
P15191	unassigned
P15285	unassigned
P15292	zymogen_protease
P15293	zymogen_protease
P15364	unassigned
P15369	zymogen_protease
P15411	convertase
P15471	unassigned
P15503	zymogen_protease
P15555	zymogen_protease
P15590	unassigned
P15636	zymogen_protease
P15706	zymogen_protease
P15781	unassigned
P15797	unassigned
P15819	unassigned
P15944	zymogen_protease
P15969	unassigned
P16082	convertase
P16306	unassigned
P16404	unassigned
P16431	unassigned
P16586	unassigned
P16708	unassigned
P16715	unassigned
P16948	convertase
P17084	unassigned
P17129	unassigned
P17207	zymogen_protease
P17251	convertase
P17533	unassigned
P17647	unassigned
P17685	convertase
P17686	convertase
P17823	unassigned
P17838	unassigned
P17934	unassigned
P18143	zymogen_protease
P18145	convertase
P18188	unassigned
P18263	unassigned
P18290	unassigned
P18421	unassigned
P18511	convertase
P18619	zymogen_protease
P18774	unassigned
P18889	unassigned
P18908	unassigned
P18998	unassigned
P19000	unassigned
P19006	unassigned
P19050	unassigned
P19093	convertase
P19111	unassigned
P19160	unassigned
P19161	unassigned
P19162	unassigned
P19163	unassigned
P19164	unassigned
P19222	zymogen_protease
P19223	zymogen_protease
P19260	unassigned
P19594	unassigned
P19598	unassigned
P19707	unassigned
P19708	unassigned
P19802	convertase
P20146	unassigned
P20394	convertase
P20399	unassigned
P20455	unassigned
P20616	convertase
P20656	unassigned
P20657	unassigned
P20675	convertase
P21158	unassigned
P21226	unassigned
P21259	convertase
P21621	unassigned
P21764	convertase
P21808	convertase
P21838	unassigned
P21841	unassigned
P21842	zymogen_protease
P21852	unassigned
P21961	zymogen_protease
P22282	convertase
P22321	zymogen_protease
P22322	zymogen_protease
P22398	unassigned
P22444	convertase
P22890	convertase
P22895	zymogen_protease
P22969	convertase
P23132	unassigned
P23175	unassigned
P23176	convertase
P23223	zymogen_protease
P23356	zymogen_protease
P23362	convertase
P23504	unassigned
P23546	unassigned
P24160	convertase
P24302	unassigned
P24498	unassigned
P24503	convertase
P24665	convertase
P24671	unassigned
P24674	unassigned
P24675	unassigned
P24676	unassigned
P24677	unassigned
P24678	unassigned
P24679	unassigned
P24680	unassigned
P24681	unassigned
P24727	convertase
P25079	unassigned
P25310	unassigned
P25326	zymogen_protease
P25421	convertase
P25429	convertase
P25435	convertase
P25489	unassigned
P25780	zymogen_protease
P25783	zymogen_protease
P25796	zymogen_protease
P25803	zymogen_protease
P25826	unassigned
P25827	unassigned
P25828	unassigned
P25829	unassigned
P25830	unassigned
P25831	unassigned
P25832	unassigned
P25833	unassigned
P25834	unassigned
P25836	unassigned
P25838	unassigned
P25839	unassigned
P25955	unassigned
P26213	convertase
P26332	unassigned
P26694	unassigned
P26729	convertase
P26730	convertase
P26732	convertase
P26733	convertase
P26734	convertase
P26738	convertase
P26739	convertase
P26740	convertase
P26741	convertase
P26743	convertase
P26792	zymogen_protease
P26889	unassigned
P26958	unassigned
P26959	unassigned
P26960	unassigned
P26961	unassigned
P26962	unassigned
P26963	unassigned
P26964	unassigned
P27065	unassigned
P27066	unassigned
P27201	unassigned
P27666	unassigned
P27677	zymogen_protease
P27678	zymogen_protease
P28024	unassigned
P28064	zymogen_protease
P28173	unassigned
P28258	unassigned
P28259	unassigned
P28260	unassigned
P28262	unassigned
P28312	unassigned
P28381	unassigned
P28392	unassigned
P28399	unassigned
P28439	unassigned
P28441	unassigned
P28459	unassigned
P28685	unassigned
P28784	zymogen_protease
P28863	zymogen_protease
P28879	unassigned
